field_1,X,name,issues,basisOfRec,year,month,day,geodeticDa,decimalLon,decimalLat,optional,left,top,right,bottom,ID,left_1,top_1,right_1,bottom_1,ID_1,left_2,top_2,right_2,bottom_2,ID_2,left_3,top_3,right_3,bottom_3,ID_3,left_4,top_4,right_4,bottom_4,ID_4,left_5,top_5,right_5,bottom_5,ID_5,left_6,top_6,right_6,bottom_6,ID_6
26423,1,Gaultheria humifusa,gass84,PRESERVED_SPECIMEN,2007,7,27,WGS84,-120.19830,38.85917,TRUE,2025437.16157,762037.29784,2026687.16157,760787.29784,59139,2024187.16157,763287.29784,2026687.16157,760787.29784,14721,2021687.16157,765787.29784,2026687.16157,760787.29784,3648,2021687.16157,770787.29784,2031687.16157,760787.29784,928,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26424,2,Gaultheria humifusa,"cdround,gass84",PRESERVED_SPECIMEN,2007,7,27,WGS84,-120.19830,38.85917,TRUE,2025437.16157,762037.29784,2026687.16157,760787.29784,59139,2024187.16157,763287.29784,2026687.16157,760787.29784,14721,2021687.16157,765787.29784,2026687.16157,760787.29784,3648,2021687.16157,770787.29784,2031687.16157,760787.29784,928,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26425,3,Gaultheria humifusa,"cdrep,cdround",PRESERVED_SPECIMEN,2007,7,18,WGS84,-119.48180,38.10771,TRUE,2089187.16157,679537.29784,2090437.16157,678287.29784,85368,2089187.16157,680787.29784,2091687.16157,678287.29784,21436,2086687.16157,680787.29784,2091687.16157,675787.29784,5342,2081687.16157,680787.29784,2091687.16157,670787.29784,1327,2081687.16157,680787.29784,2101687.16157,660787.29784,344,2081687.16157,700787.29784,2121687.16157,660787.29784,92,2041687.1615699999965727,700787.2978420000290498,2121687.1615699999965727,620787.2978420000290498,22
26426,13,Gaultheria ovatifolia,gass84,PRESERVED_SPECIMEN,2007,7,28,WGS84,-120.65890,38.91111,TRUE,1985437.16157,768287.29784,1986687.16157,767037.29784,42718,1984187.16157,768287.29784,1986687.16157,765787.29784,10607,1981687.16157,770787.29784,1986687.16157,765787.29784,2615,1981687.16157,770787.29784,1991687.16157,760787.29784,668,1981687.16157,780787.29784,2001687.16157,760787.29784,174,1961687.16157,780787.29784,2001687.16157,740787.29784,39,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26427,14,Gaultheria ovatifolia,"cdround,gass84",PRESERVED_SPECIMEN,2007,7,28,WGS84,-120.65890,38.91111,TRUE,1985437.16157,768287.29784,1986687.16157,767037.29784,42718,1984187.16157,768287.29784,1986687.16157,765787.29784,10607,1981687.16157,770787.29784,1986687.16157,765787.29784,2615,1981687.16157,770787.29784,1991687.16157,760787.29784,668,1981687.16157,780787.29784,2001687.16157,760787.29784,174,1961687.16157,780787.29784,2001687.16157,740787.29784,39,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26429,24,Lonicera conjugialis,cdrep,PRESERVED_SPECIMEN,2007,7,21,WGS84,-120.02640,38.86497,TRUE,2040437.16157,763287.29784,2041687.16157,762037.29784,65294,2039187.16157,763287.29784,2041687.16157,760787.29784,16263,2036687.16157,765787.29784,2041687.16157,760787.29784,4035,2031687.16157,770787.29784,2041687.16157,760787.29784,993,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26430,25,Lonicera conjugialis,"cdrep,cdround",PRESERVED_SPECIMEN,2007,7,21,WGS84,-120.02640,38.86472,TRUE,2040437.16157,763287.29784,2041687.16157,762037.29784,65294,2039187.16157,763287.29784,2041687.16157,760787.29784,16263,2036687.16157,765787.29784,2041687.16157,760787.29784,4035,2031687.16157,770787.29784,2041687.16157,760787.29784,993,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26431,26,Lonicera conjugialis,"cdrep,cdround",PRESERVED_SPECIMEN,2007,7,19,WGS84,-119.52290,38.01439,TRUE,2085437.16157,669537.29784,2086687.16157,668287.29784,83837,2084187.16157,670787.29784,2086687.16157,668287.29784,20926,2081687.16157,670787.29784,2086687.16157,665787.29784,5215,2081687.16157,670787.29784,2091687.16157,660787.29784,1328,2081687.16157,680787.29784,2101687.16157,660787.29784,344,2081687.16157,700787.29784,2121687.16157,660787.29784,92,2041687.1615699999965727,700787.2978420000290498,2121687.1615699999965727,620787.2978420000290498,22
26432,28,Lonicera involucrata,cdrep,PRESERVED_SPECIMEN,2007,7,21,WGS84,-120.02730,38.86489,TRUE,2040437.16157,763287.29784,2041687.16157,762037.29784,65294,2039187.16157,763287.29784,2041687.16157,760787.29784,16263,2036687.16157,765787.29784,2041687.16157,760787.29784,4035,2031687.16157,770787.29784,2041687.16157,760787.29784,993,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26433,29,Lonicera involucrata,"gass84,gdativ",PRESERVED_SPECIMEN,2007,7,21,WGS84,-120.02730,38.86489,TRUE,2040437.16157,763287.29784,2041687.16157,762037.29784,65294,2039187.16157,763287.29784,2041687.16157,760787.29784,16263,2036687.16157,765787.29784,2041687.16157,760787.29784,4035,2031687.16157,770787.29784,2041687.16157,760787.29784,993,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26434,30,Lonicera involucrata,"cdrep,cdround",PRESERVED_SPECIMEN,2007,7,21,WGS84,-120.02720,38.86472,TRUE,2040437.16157,763287.29784,2041687.16157,762037.29784,65294,2039187.16157,763287.29784,2041687.16157,760787.29784,16263,2036687.16157,765787.29784,2041687.16157,760787.29784,4035,2031687.16157,770787.29784,2041687.16157,760787.29784,993,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26435,31,Lonicera involucrata,cdrep,PRESERVED_SPECIMEN,2007,7,21,WGS84,-118.91830,37.06565,TRUE,2140437.16157,564537.29784,2141687.16157,563287.29784,106493,2139187.16157,565787.29784,2141687.16157,563287.29784,26622,2136687.16157,565787.29784,2141687.16157,560787.29784,6655,2131687.16157,570787.29784,2141687.16157,560787.29784,1663,2121687.16157,580787.29784,2141687.16157,560787.29784,415,2121687.16157,580787.29784,2161687.16157,540787.29784,112,2121687.1615699999965727,620787.2978420000290498,2201687.1615699999965727,540787.2978420000290498,32
26436,32,Lonicera involucrata,"gass84,gdativ",PRESERVED_SPECIMEN,2007,7,21,WGS84,-118.91830,37.06565,TRUE,2140437.16157,564537.29784,2141687.16157,563287.29784,106493,2139187.16157,565787.29784,2141687.16157,563287.29784,26622,2136687.16157,565787.29784,2141687.16157,560787.29784,6655,2131687.16157,570787.29784,2141687.16157,560787.29784,1663,2121687.16157,580787.29784,2141687.16157,560787.29784,415,2121687.16157,580787.29784,2161687.16157,540787.29784,112,2121687.1615699999965727,620787.2978420000290498,2201687.1615699999965727,540787.2978420000290498,32
26438,86,Prunus emarginata,gass84,PRESERVED_SPECIMEN,2007,7,18,WGS84,-120.38920,39.50583,TRUE,2009187.16157,834537.29784,2010437.16157,833287.29784,52412,2009187.16157,835787.29784,2011687.16157,833287.29784,13150,2006687.16157,835787.29784,2011687.16157,830787.29784,3247,2001687.16157,840787.29784,2011687.16157,830787.29784,791,2001687.16157,840787.29784,2021687.16157,820787.29784,204,2001687.16157,860787.29784,2041687.16157,820787.29784,54,1961687.1615699999965727,860787.2978420000290498,2041687.1615699999965727,780787.2978420000290498,11
26439,87,Prunus emarginata,"cdround,gass84",PRESERVED_SPECIMEN,2007,7,18,WGS84,-120.38920,39.50583,TRUE,2009187.16157,834537.29784,2010437.16157,833287.29784,52412,2009187.16157,835787.29784,2011687.16157,833287.29784,13150,2006687.16157,835787.29784,2011687.16157,830787.29784,3247,2001687.16157,840787.29784,2011687.16157,830787.29784,791,2001687.16157,840787.29784,2021687.16157,820787.29784,204,2001687.16157,860787.29784,2041687.16157,820787.29784,54,1961687.1615699999965727,860787.2978420000290498,2041687.1615699999965727,780787.2978420000290498,11
26440,88,Prunus emarginata,"gass84,gdativ",PRESERVED_SPECIMEN,2007,7,18,WGS84,-120.38920,39.50583,TRUE,2009187.16157,834537.29784,2010437.16157,833287.29784,52412,2009187.16157,835787.29784,2011687.16157,833287.29784,13150,2006687.16157,835787.29784,2011687.16157,830787.29784,3247,2001687.16157,840787.29784,2011687.16157,830787.29784,791,2001687.16157,840787.29784,2021687.16157,820787.29784,204,2001687.16157,860787.29784,2041687.16157,820787.29784,54,1961687.1615699999965727,860787.2978420000290498,2041687.1615699999965727,780787.2978420000290498,11
26441,75,Prunus virginiana,gass84,PRESERVED_SPECIMEN,2007,7,20,WGS84,-120.78330,40.39611,TRUE,1975437.16157,933287.29784,1976687.16157,932037.29784,38482,1974187.16157,933287.29784,1976687.16157,930787.29784,9513,1971687.16157,935787.29784,1976687.16157,930787.29784,2324,1971687.16157,940787.29784,1981687.16157,930787.29784,586,1961687.16157,940787.29784,1981687.16157,920787.29784,133,1961687.16157,940787.29784,2001687.16157,900787.29784,35,1961687.1615699999965727,940787.2978420000290498,2041687.1615699999965727,860787.2978420000290498,10
26442,76,Prunus virginiana,"gass84,gdativ",PRESERVED_SPECIMEN,2007,7,20,WGS84,-120.78330,40.39611,TRUE,1975437.16157,933287.29784,1976687.16157,932037.29784,38482,1974187.16157,933287.29784,1976687.16157,930787.29784,9513,1971687.16157,935787.29784,1976687.16157,930787.29784,2324,1971687.16157,940787.29784,1981687.16157,930787.29784,586,1961687.16157,940787.29784,1981687.16157,920787.29784,133,1961687.16157,940787.29784,2001687.16157,900787.29784,35,1961687.1615699999965727,940787.2978420000290498,2041687.1615699999965727,860787.2978420000290498,10
26444,78,Prunus virginiana,"cdround,gass84,iddatunl",PRESERVED_SPECIMEN,2007,7,20,WGS84,-120.78330,40.39611,TRUE,1975437.16157,933287.29784,1976687.16157,932037.29784,38482,1974187.16157,933287.29784,1976687.16157,930787.29784,9513,1971687.16157,935787.29784,1976687.16157,930787.29784,2324,1971687.16157,940787.29784,1981687.16157,930787.29784,586,1961687.16157,940787.29784,1981687.16157,920787.29784,133,1961687.16157,940787.29784,2001687.16157,900787.29784,35,1961687.1615699999965727,940787.2978420000290498,2041687.1615699999965727,860787.2978420000290498,10
26446,80,Prunus virginiana,"cdround,gass84",PRESERVED_SPECIMEN,2007,7,20,WGS84,-120.78330,40.39611,TRUE,1975437.16157,933287.29784,1976687.16157,932037.29784,38482,1974187.16157,933287.29784,1976687.16157,930787.29784,9513,1971687.16157,935787.29784,1976687.16157,930787.29784,2324,1971687.16157,940787.29784,1981687.16157,930787.29784,586,1961687.16157,940787.29784,1981687.16157,920787.29784,133,1961687.16157,940787.29784,2001687.16157,900787.29784,35,1961687.1615699999965727,940787.2978420000290498,2041687.1615699999965727,860787.2978420000290498,10
26448,109,Ribes cereum,"gass84,gdativ",PRESERVED_SPECIMEN,2007,7,4,WGS84,-118.46230,37.13264,TRUE,2180437.16157,573287.29784,2181687.16157,572037.29784,122902,2179187.16157,573287.29784,2181687.16157,570787.29784,30731,2176687.16157,575787.29784,2181687.16157,570787.29784,7685,2171687.16157,580787.29784,2181687.16157,570787.29784,1922,2161687.16157,580787.29784,2181687.16157,560787.29784,481,2161687.16157,580787.29784,2201687.16157,540787.29784,129,2121687.1615699999965727,620787.2978420000290498,2201687.1615699999965727,540787.2978420000290498,32
26449,110,Ribes cereum,"cdrep,cdround",PRESERVED_SPECIMEN,2007,7,4,WGS84,-118.46300,37.13251,TRUE,2180437.16157,573287.29784,2181687.16157,572037.29784,122902,2179187.16157,573287.29784,2181687.16157,570787.29784,30731,2176687.16157,575787.29784,2181687.16157,570787.29784,7685,2171687.16157,580787.29784,2181687.16157,570787.29784,1922,2161687.16157,580787.29784,2181687.16157,560787.29784,481,2161687.16157,580787.29784,2201687.16157,540787.29784,129,2121687.1615699999965727,620787.2978420000290498,2201687.1615699999965727,540787.2978420000290498,32
26450,22,Ribes inerme,"gass84,gdativ",PRESERVED_SPECIMEN,2007,7,23,WGS84,-120.02420,38.86188,TRUE,2040437.16157,763287.29784,2041687.16157,762037.29784,65294,2039187.16157,763287.29784,2041687.16157,760787.29784,16263,2036687.16157,765787.29784,2041687.16157,760787.29784,4035,2031687.16157,770787.29784,2041687.16157,760787.29784,993,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26451,143,Ribes nevadense,"gass84,gdativ",PRESERVED_SPECIMEN,2007,7,23,WGS84,-120.02370,38.86136,TRUE,2040437.16157,763287.29784,2041687.16157,762037.29784,65294,2039187.16157,763287.29784,2041687.16157,760787.29784,16263,2036687.16157,765787.29784,2041687.16157,760787.29784,4035,2031687.16157,770787.29784,2041687.16157,760787.29784,993,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26453,145,Ribes nevadense,"cdround,gass84,txmatfuz",UNKNOWN,2007,7,23,WGS84,-120.02370,38.86136,TRUE,2040437.16157,763287.29784,2041687.16157,762037.29784,65294,2039187.16157,763287.29784,2041687.16157,760787.29784,16263,2036687.16157,765787.29784,2041687.16157,760787.29784,4035,2031687.16157,770787.29784,2041687.16157,760787.29784,993,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26464,56,Rosa woodsii,"cdrep,cdround",PRESERVED_SPECIMEN,2007,7,21,WGS84,-120.02720,38.86472,TRUE,2040437.16157,763287.29784,2041687.16157,762037.29784,65294,2039187.16157,763287.29784,2041687.16157,760787.29784,16263,2036687.16157,765787.29784,2041687.16157,760787.29784,4035,2031687.16157,770787.29784,2041687.16157,760787.29784,993,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
26465,57,Rosa woodsii,"gass84,gdativ",PRESERVED_SPECIMEN,2007,7,20,WGS84,-120.50060,39.93067,TRUE,1999187.16157,882037.29784,2000437.16157,880787.29784,48270,1999187.16157,883287.29784,2001687.16157,880787.29784,12103,1996687.16157,885787.29784,2001687.16157,880787.29784,2979,1991687.16157,890787.29784,2001687.16157,880787.29784,721,1981687.16157,900787.29784,2001687.16157,880787.29784,168,1961687.16157,900787.29784,2001687.16157,860787.29784,36,1961687.1615699999965727,940787.2978420000290498,2041687.1615699999965727,860787.2978420000290498,10
26466,58,Rosa woodsii,"cdround,gass84",PRESERVED_SPECIMEN,2007,7,16,WGS84,-120.25140,39.49583,TRUE,2020437.16157,833287.29784,2021687.16157,832037.29784,57030,2019187.16157,833287.29784,2021687.16157,830787.29784,14179,2016687.16157,835787.29784,2021687.16157,830787.29784,3505,2011687.16157,840787.29784,2021687.16157,830787.29784,856,2001687.16157,840787.29784,2021687.16157,820787.29784,204,2001687.16157,860787.29784,2041687.16157,820787.29784,54,1961687.1615699999965727,860787.2978420000290498,2041687.1615699999965727,780787.2978420000290498,11
26467,59,Rosa woodsii,"gass84,gdativ",PRESERVED_SPECIMEN,2007,7,20,WGS84,-120.50060,39.93056,TRUE,1999187.16157,882037.29784,2000437.16157,880787.29784,48270,1999187.16157,883287.29784,2001687.16157,880787.29784,12103,1996687.16157,885787.29784,2001687.16157,880787.29784,2979,1991687.16157,890787.29784,2001687.16157,880787.29784,721,1981687.16157,900787.29784,2001687.16157,880787.29784,168,1961687.16157,900787.29784,2001687.16157,860787.29784,36,1961687.1615699999965727,940787.2978420000290498,2041687.1615699999965727,860787.2978420000290498,10
26468,60,Rosa woodsii,"gass84,gdativ",PRESERVED_SPECIMEN,2007,7,20,WGS84,-120.50060,39.93056,TRUE,1999187.16157,882037.29784,2000437.16157,880787.29784,48270,1999187.16157,883287.29784,2001687.16157,880787.29784,12103,1996687.16157,885787.29784,2001687.16157,880787.29784,2979,1991687.16157,890787.29784,2001687.16157,880787.29784,721,1981687.16157,900787.29784,2001687.16157,880787.29784,168,1961687.16157,900787.29784,2001687.16157,860787.29784,36,1961687.1615699999965727,940787.2978420000290498,2041687.1615699999965727,860787.2978420000290498,10
26469,61,Rosa woodsii,"cdround,gass84",PRESERVED_SPECIMEN,2007,7,16,WGS84,-120.25140,39.49583,TRUE,2020437.16157,833287.29784,2021687.16157,832037.29784,57030,2019187.16157,833287.29784,2021687.16157,830787.29784,14179,2016687.16157,835787.29784,2021687.16157,830787.29784,3505,2011687.16157,840787.29784,2021687.16157,830787.29784,856,2001687.16157,840787.29784,2021687.16157,820787.29784,204,2001687.16157,860787.29784,2041687.16157,820787.29784,54,1961687.1615699999965727,860787.2978420000290498,2041687.1615699999965727,780787.2978420000290498,11
26470,62,Rosa woodsii,gass84,PRESERVED_SPECIMEN,2007,7,16,WGS84,-120.25140,39.49583,TRUE,2020437.16157,833287.29784,2021687.16157,832037.29784,57030,2019187.16157,833287.29784,2021687.16157,830787.29784,14179,2016687.16157,835787.29784,2021687.16157,830787.29784,3505,2011687.16157,840787.29784,2021687.16157,830787.29784,856,2001687.16157,840787.29784,2021687.16157,820787.29784,204,2001687.16157,860787.29784,2041687.16157,820787.29784,54,1961687.1615699999965727,860787.2978420000290498,2041687.1615699999965727,780787.2978420000290498,11
26471,63,Rosa woodsii,cdrep,PRESERVED_SPECIMEN,2007,7,21,WGS84,-120.02730,38.86489,TRUE,2040437.16157,763287.29784,2041687.16157,762037.29784,65294,2039187.16157,763287.29784,2041687.16157,760787.29784,16263,2036687.16157,765787.29784,2041687.16157,760787.29784,4035,2031687.16157,770787.29784,2041687.16157,760787.29784,993,2021687.16157,780787.29784,2041687.16157,760787.29784,240,2001687.16157,780787.29784,2041687.16157,740787.29784,56,1961687.1615699999965727,780787.2978420000290498,2041687.1615699999965727,700787.2978420000290498,12
